,Unnamed: 0,Topics,Sentences,Scores,pos,neg,compound,type,Sentiments_GloVe
3323,3323,6, The and fill rate policies reduce annual stream flow into Egypt by an estimated and,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3324,3324,6, As evident in Figure regardless of the greenhouse gas level experienced in the Nile Basin during the next two decades versus a fill rate policy will have a more detrimental effect on stream flow into the Aswan than a corresponding fill rate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3325,3325,6, important The reservoir fill rate of the GERD could present a high fill rate will reduce stream flow and water capacity in downstream,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.2023}",0.079,0.0,0.2023,POS,positive
3326,3326,6, Fill rate scenarios inclusive of climate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,negative
3327,3327,6, So what is the optimal fill rate,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.294,0.0,0.3612,POS,positive
3328,3328,6, Ethiopia would like to fill the reservoir as quickly as,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.217,0.0,0.3612,POS,positive
3329,3329,6, several issues may necessitate a fill rate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3330,3330,6, any fill rate policy must consider minimum water requirements for Egypt and,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3331,3331,6, Based on our a fill rate of or higher would meet such,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3332,3332,6, Focus on groundwater in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3333,3333,6, Upper Nile Weather Station Cairo to to Region,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3334,3334,6, Lower Nile Weather Station Khartoum to to Region,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",0.0,0.239,-0.296,NEG,positive
3335,3335,6, Figure Effects of GERD Fill Rate on Outflow to GERD Reservoir Egypt and Ethiopia obviously have competing interests with reference to the reservoir fill,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.25}",0.08,0.0,0.25,POS,positive
3336,3336,6, Four corresponds with a reservoir fill rate of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3337,3337,6, For a fill rate might reduce streamflow by and respectively in the Blue Nile and Nile a fill rate might result in a four and two percent reduction in streamflow in the Blue Nile and Nile Egypt,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.34}",0.068,0.0,0.34,POS,positive
3338,3338,6, Figure Effects of GERD Fill Rate on Streamflow in the Blue Nile River Based on an average Egyptian per capita water consumption of a reservoir fill rate of equates to the water reduction equivalent to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3339,3339,6, Figure Effects of GERD Fill Rate on Streamflow in the Nile River Sudan Figure illustrates variation in fill rates while taking into account the estimated effects of climate change on streamflow in the Nile,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3340,3340,6, The optimal fill rate from our model is found to be in the interval of and Figure Effects of GERD Fill Rate on Streamflow in the Nile River Egypt Figure presents streamflow in the Nile River,"{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.3612}",0.067,0.0,0.3612,POS,positive
3341,3341,6, The anticipated reservoir fill rate of the Grand Ethiopian Renaissance Dam could present clearly a high fill rate will reduce streamflow and water capacity in downstream,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.6908}",0.199,0.0,0.6908,POS,positive
3342,3342,6, The opposite phase La causes less than normal precipitation variability et in the western and to the north of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3343,3343,6, Description Source Temporal Detail Data access level height Data resolution Spatial km km Precipitation GPCC Monthly Monthly Tropical Rainfall Measuring sion Project version Pass numbers Pass numbers similar to Global precipitation climatology center reanalysis sion Terrestrial water storage GRACE km Monthly Soil moisture WGHM Soil moisture Monthly Monthly Soil moisture FLDAS Monthly ENSO IOD km Monthly km Monthly Famine Early Warning Systems Network Land Data Assimilation System soil moisture Water level surements Ministry of Energy Mineral Development Uganda,"{'neg': 0.029, 'neu': 0.903, 'pos': 0.068, 'compound': 0.4995}",0.068,0.029,0.4995,POS,positive
3344,3344,6, Increasing amount of precipitation after caused groundwater to rise in both Upper and Central,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3345,3345,6, Satellite monthly discharge of the River and its seasonal to interannual variations from to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3346,3346,6, GPCC Full Data Reanalysis Version at Monthly Surface Precipitation from built on and Historic M,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,negative
3347,3347,6, Figure Historical variability in precipitation across the Blue Nile,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3348,3348,6, Figure demonstrates the variability in median time to FSL for various combinations of precipitation trends and ing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3349,3349,6, Breeding for drought resistance in a changing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3350,3350,6, Experiment Station Bulletin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3351,3351,6, Seasonal variation in availability and quality of feed was observed based on variability of rainfall distribution across regions or localities and,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3352,3352,6, Drought Fuel Water,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3353,3353,6, Drought Fuel Water Conflict between Addis,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.3182}",0.0,0.315,-0.3182,NEG,positive
3354,3354,6, The ow regime of the UBN in Ethiopia is still largely natural with a high seasonal and variability,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}",0.135,0.0,0.3612,POS,positive
3355,3355,6, Due to the high seasonal and variability of rainfall in the it matters whether the lling process would start in a wet or in a dry,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.0258}",0.046,0.0,0.0258,POS,positive
3356,3356,6, Average monthly precipitation in the historical period of Watch Forcing Data and the climate models used in this,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3357,3357,6, the GERD will reduce the variability of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3358,3358,6, The study at hand shows that the storage capacity of the GERD may balance single drought but would not be able to buffer consecutive drought,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.2732}",0.08,0.0,0.2732,POS,positive
3359,3359,6, This temporal variability is,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3360,3360,6, Seasonal Operations We derived the average monthly and water storage values for each of the ve operational and plot them in Figure,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",0.114,0.0,0.4019,POS,positive
3361,3361,6, Seasonal OperationsWe derived the average monthly and water storage values for each of the five operational and plot them in Figure,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}",0.119,0.0,0.4019,POS,positive
3362,3362,6, As the main problem pressing Egypt towards a signicant cultural drought is surface water in the absence of alternative surface water promoting RWH as a drought management solution could help alleviate the suffering associated with severe drought a problem compounded by a rising,"{'neg': 0.219, 'neu': 0.632, 'pos': 0.148, 'compound': -0.5574}",0.148,0.219,-0.5574,NEG,positive
3363,3363,6, Satellite images for monthly global precipitation from to obtained from the World Data Center for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3364,3364,6, which can be used during drought,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3365,3365,6, pp Fill Mühlhäusler P The Ecolinguistics,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3366,3366,6, They installed a seismic station miles north of the the station has been recording data for over years while providing useful data on how the dam should be,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.4404}",0.1,0.0,0.4404,POS,positive
3367,3367,6, The groundwater level and a recharge rate on groundwater sources appear to be reaching m,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",0.13,0.0,0.2023,POS,positive
3368,3368,6, the average of the monthly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3369,3369,6, Its hydropower station capacity is kWh per,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3370,3370,6, The reservoir would fill with sediments within,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3371,3371,6, Lake would rapidly fill with were,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3372,3372,6, The mean monthly generation is found about,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3373,3373,6, Model Performance for Calibration of River Discharge for Different Station Station NSE PBAIS RMSE Dongola Aswan Dam Khartoum Malakal Table,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3374,3374,6, and management simulation games and the The Law of International,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3375,3375,6, Monthly net reservoir evaporation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3376,3376,6, years may be required to fill GERD till its normal water level,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3377,3377,6, The daily variability of CHIRPS rainfall is estimated solely based on geostationary thermal infrared satellite observation and reanalysis while the monthly variability was based on observations,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3378,3378,6, the climate hazards precipitation climatology pentad was multiplied by the infrared precipitation estimates after dividing them by its mean to generate the CHG IR Precipitation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3379,3379,6, The global precipitation measurement,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3380,3380,6, A global precipitation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3381,3381,6, Evaluation of precipitation products in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3382,3382,6, Policies and institutional framework for groundwater management Understanding the issues surrounding groundwater governance is a precondition for both national and transboundary for developing policy recommendations groundwater,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3383,3383,6, Control and access to groundwater in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3384,3384,6, Groundwater use for irrigation a global,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3385,3385,6, BASIN MODELING METHODOLOGY Simulation Principles The river basin modeling and simulation package was used in the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3386,3386,6, If it was the Dry precipitation is,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3387,3387,6, Development and Management of Groundwater Resources in the Nile Valley and Assessment of Groundwater Pollution from Agricultural Internal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3388,3388,6, Groundwater wells,"{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.25}",0.667,0.0,0.25,POS,positive
3389,3389,6, Groundwater Aquifers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3390,3390,6, Development and Management of Groundwater Resources in the Nile Valley and Assessment of Groundwater Pollution from Agricultural,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3391,3391,6, that the large reservoir at Merowe is relatively insensitive to seasonal variability and to climatic variability represented by,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}",0.0,0.101,-0.2263,NEG,positive
3392,3392,6, in WMO station code,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3393,3393,6, River groundwater interaction represents the vertical dimension of ow dynamics and determines groundwater recharge and groundwater contribution to river,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2732}",0.104,0.0,0.2732,POS,positive
3394,3394,6, the dam operation mode determines the seasonal variation of stored water level sediment capture and as well as daily and seasonal downstream ow,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2732}",0.087,0.0,0.2732,POS,positive
3395,3395,6, Seasonal ushing for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3396,3396,6, This includes physical and spatial measurement and analyses Hydrologic base peak ow and drought variation of ood and drought spatial variation of longitudinal variation of cumulative water seasonal variability in mean and maximum monthly water drainage stream branching and,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3397,3397,6, During the brief rainy season months on precipitation occurs with very high variability in space and time and with such intensity that runs off often exceeds and groundwater levels are not replenished et,"{'neg': 0.039, 'neu': 0.961, 'pos': 0.0, 'compound': -0.0772}",0.0,0.039,-0.0772,NEG,positive
3398,3398,6, the mean monthly temperature and mean annual precipitation of the period from to were taken according to as shown in Table,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,negative
3399,3399,6, Precipitation Precipitation Temperature Relative humidity The mean annual precipitation for the period for the Gezira area ranges from to mm at Sennar and,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3400,3400,6, To fully utilize the water resources of the several dams were built in the previous century to control the seasonal and interannual variability of the Nile,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3401,3401,6, Supplementary Figure shows the changes in the seasonal cycle of the precipitation and runoff using the GCMs and compared to observed precipitation from TRMM and CRU TS and stream flow for the Upper Blue Sobat and Atbara,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3402,3402,6, Changes in the seasonal cycle of precipitation and runoff over the Eastern Nile where the blue and red lines are the averages of the periods and while in the green and brown lines are the average observed precipitation seasonal cycle from TRMM for the period and CRU for the period,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3403,3403,6, A simulation period of to was used for all,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3404,3404,6, Climatic variability and areas in the basin are vulnerable to drought because of high variability in rainfall and high evapotranspiration,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.2263}",0.0,0.091,-0.2263,NEG,positive
3405,3405,6, monthly optimal storage levels for three different operating monthly demands for water downstream and monthly release rates from the and monthly hydropower generation and rm power,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3612}",0.091,0.0,0.3612,POS,positive
3406,3406,6, These values are used in the simulation model with the same demands to generate monthly optimal storage and release rates for the changing,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.198,0.0,0.6369,POS,positive
3407,3407,6, Many of these countries are primarily reliant on culture and thus highly vulnerable to variations in seasonal particularly recurrent drought,"{'neg': 0.101, 'neu': 0.83, 'pos': 0.069, 'compound': -0.1761}",0.069,0.101,-0.1761,NEG,positive
3408,3408,6, Since many water accounts are established on an nual the relationship between the seasonal logic variability and water productivity cannot be,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3409,3409,6, Average monthly values of blue water in the,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",0.278,0.0,0.4019,POS,positive
3410,3410,6, HAD drought management,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
3411,3411,6, Two potential HAD operation scenarios were no drought management and the drought management policy that reduces downstream deliveries based on low storage as described,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5106}",0.0,0.163,-0.5106,NEG,negative
3412,3412,6, Cumulative probability of exceedance of annual shortages to Egypt across with m initial HAD pool no HAD drought no safeguard HAD drought no safeguard safeguard no HAD drought HAD drought policy and safeguard,"{'neg': 0.237, 'neu': 0.525, 'pos': 0.237, 'compound': 0.25}",0.237,0.237,0.25,POS,negative
